0.074790955,0.001188509,0.1,8,13.3,1.906016789,"""UU"""
0.074790955,0.001188509,0.3,8,4.82,0.593632883,"""UU"""
0.074790955,0.001188509,0.5,8,1.26,0.228035085,"""UU"""
0.074790955,0.001188509,0.8,8,0.21,0.05,"""UU"""
0.074874289,0.002300174,0.1,15.5,4.33,0.738241153,"""UU"""
0.074874289,0.002300174,0.3,15.5,1.24,0.206155281,"""UU"""
0.074874289,0.002300174,0.5,15.5,0.45,0.078102497,"""UU"""
0.074874289,0.002300174,0.8,15.5,0.1,0.02236068,"""UU"""
0.074979846,0.003704735,0.1,25,1.68,0.522015325,"""UU"""
0.074979846,0.003704735,0.3,25,0.49,0.128062485,"""UU"""
0.074979846,0.003704735,0.5,25,0.18,0.05,"""UU"""
0.074979846,0.003704735,0.8,25,0.05,0.014142136,"""UU"""
0.017879288,0.006214576,0.1,10,4.77,0.700071425,"""UU"""
0.017879288,0.006214576,0.3,10,1.62,0.292061637,"""UU"""
0.017879288,0.006214576,0.5,10,0.69,0.130384048,"""UU"""
0.017879288,0.006214576,0.8,10,0.1,0.02236068,"""UU"""
0.054546313,0.002037025,0.1,10,7.81,0.991261822,"""UU"""
0.054546313,0.002037025,0.3,10,2.88,0.356089876,"""UU"""
0.054546313,0.002037025,0.5,10,0.91,0.141421356,"""UU"""
0.054546313,0.002037025,0.8,10,0.16,0.028284271,"""UU"""
0.111213533,0.000999089,0.1,10,11,2.386503719,"""UU"""
0.111213533,0.000999089,0.3,10,3.71,0.579827561,"""UU"""
0.111213533,0.000999089,0.5,10,1.18,0.206155281,"""UU"""
0.111213533,0.000999089,0.8,10,0.24,0.05,"""UU"""