0.017794842,0.001498576,2.4,76.4,8.778531813
0.02779494,0.000959417,2.4,101.2,11.17607258
0.040017282,0.000666385,2.4,101.9,11.12001179
0.054461867,0.000489644,2.4,112.8,12.0882469
0.071128697,0.000374911,2.4,107,12.53016922
0.090017771,0.000296241,2.4,122,14.86629352
0.111129088,0.000239964,2.4,110,13.60167022
0.022532666,0.001873841,3.8,47,4.802186152
0.033643886,0.001254987,3.8,44.3,5.762888265
0.04697735,0.000898787,3.8,56.7,6.481623522
0.06676921,0.000632367,3.8,62.3,6.594826965
0.09510282,0.000443968,3.8,57.4,6.903005095
0.12843648,0.000328743,3.8,59,6.887783604
0.027840496,0.002594168,6.5,16.4,2.109530934
0.043465649,0.001661609,6.5,19.1,2.267192934
0.06679921,0.001081194,6.5,19.6,2.48398319
0.095132821,0.00075918,6.5,21.6,2.54955084
0.12846648,0.000562193,6.5,23.1,2.817843074
0.173675255,0.00041585,6.5,25.3,5.240256425
0.033746109,0.004280371,13,5.05,0.818420094
0.050760165,0.002845654,13,4.96,0.64885364
0.075760409,0.001906614,13,6.12,0.90339184
0.105760702,0.00136578,13,6.82,0.939425827
0.147080551,0.000982087,13,6.33,0.926508495
0.202636649,0.000712832,13,6.65,1.100599771
0.062517502,0.000426551,2.4,105.5,6.896738177
0.062530835,0.000639691,3.6,57.6,4.243994542
0.062548613,0.000923735,5.2,31.1,2.545669711
0.062567502,0.001225355,6.9,17.9,1.486655261
0.062593058,0.00163314,9.2,11.06,0.920084194
0.062630836,0.002235342,12.6,6.42,0.572728999
0.062680837,0.003031259,17.1,2.5,0.430468125
0.062757504,0.004249201,24,0.98,0.196469924
0.06292195,0.006851589,38.8,0.37,0.136014931