0.06252028,0.000470963,2.65,563,70.61947217
0.062523613,0.000524252,2.95,423,57.00132462
0.062527502,0.000586414,3.3,383,49.72035769
0.062531946,0.000657448,3.7,295,38.86341499
0.062536946,0.000737349,4.15,232,32.6629194
0.062542502,0.000826113,4.65,198,25.07248061
0.062548613,0.000923735,5.2,154,20.15122914
0.062555836,0.001039082,5.85,131,15.84619453
0.062563613,0.001163272,6.55,102,11.9926846
0.062572502,0.001305165,7.35,79.1,9.697247445
0.062581947,0.001455883,8.2,56.5,7.320888761
0.062593058,0.00163314,9.2,53,6.092822745
0.06260528,0.00182805,10.3,39.3,5.932888781
0.062618614,0.002040592,11.5,30.8,4.206290698
0.06263417,0.002288443,12.9,25.8,3.625250121
0.062651948,0.002571551,14.5,15.7,2.225963003
0.06267417,0.00292521,16.5,12.5,1.711039523
0.062699726,0.003331608,18.8,9.22,1.42611282
0.062731948,0.003843551,21.7,5.99,0.916446197
0.062768615,0.004425468,25,3.54,0.589542673
0.062816394,0.005182703,29.3,2.24,0.447025469
0.062879728,0.006184707,35,1.68,0.367141486
0.063001951,0.008112703,46,0.742,0.148537564
0.018704851,0.001960295,3.3,308,35.21772486
0.032427208,0.001130749,3.3,294,32.61087481
0.049905156,0.000734734,3.3,346,37.98799858
0.071138697,0.00051543,3.3,416,48.91030746
0.09612783,0.00038144,3.3,397,50.68257382
0.025663808,0.002857489,6.6,72.6,9.345952384
0.045575114,0.001609081,6.6,97.2,11.7277519
0.071175364,0.001030329,6.6,99.3,10.26049732
0.102464559,0.000715702,6.6,120,14.24438135
0.14446497,0.000507625,6.6,115,14.8362807
0.038800603,0.00340777,11.9,25.3,3.673360436
0.066000869,0.00200336,11.9,33.1,3.836199006
0.100401205,0.001316951,11.9,32.1,4.776740898
0.142001612,0.000931141,11.9,27.5,5.496385744
0.190802089,0.000692988,11.9,34.9,4.658604213
0.041551741,0.005214433,19.5,6.5,0.885585823
0.076752085,0.002822969,19.5,9.6,1.200073064
0.12270809,0.001765725,19.5,9.3,1.330996352
0.179419756,0.001207608,19.5,9.8,1.412825835
0.246887082,0.000877603,19.5,16.9,2.37369181
0.056397442,0.007013783,35.6,1.2,0.228451833
0.10493125,0.003769701,35.6,2,0.453964756
0.149898356,0.002638851,35.6,2.3,0.545935976
0.21506566,0.00183925,35.6,3.4,0.683800234
0.302888741,0.001305956,35.6,2.9,0.769929614